,FAC_STATE,FAC_COUNTY,County
4152,NJ,MONMOUTH COUNTY,MONMOUTH
4153,NJ,MORRIS,MORRIS
4154,NJ,MORRIS COUNTY,MORRIS
4155,NJ,OCEAN,OCEAN
4156,NJ,OCEAN COUNTY,OCEAN
4157,NJ,OUT-OF-STATE,OUT-OF-STATE
4158,NJ,PASSAIC,PASSAIC
4159,NJ,PASSAIC COUNTY,PASSAIC
4160,NJ,ROCKLAND,ROCKLAND
4161,NJ,SALEM,SALEM
4162,NJ,SALEM COUNTY,SALEM
4163,NJ,SOMERSET,SOMERSET
4164,NJ,SOMERSET COUNTY,SOMERSET
4165,NJ,SUSSEX,SUSSEX
4166,NJ,SUSSEX COUNTY,SUSSEX
4167,NJ,TRUMBULL COUNTY,TRUMBULL
4168,NJ,UNION,UNION
4169,NJ,UNION COUNTY,UNION
4170,NJ,WARREN,WARREN
4171,NJ,WARREN COUNTY,WARREN
4172,NM,APACHE,APACHE
4173,NM,APACHE COUNTY,APACHE
4174,NM,ARCHULETA,ARCHULETA
4175,NM,BERNALILLO,BERNALILLO
4176,NM,BERNALILLO COUNTY,BERNALILLO
4177,NM,BERNALLILO,BERNALLILO
4178,NM,BEXAR,BEXAR
4179,NM,BURLEIGH,BURLEIGH
4180,NM,CATRON,CATRON
4181,NM,CATRON COUNTY,CATRON
4182,NM,CHAVES,CHAVES
4183,NM,CHAVES COUNTY,CHAVES
4184,NM,CIBOLA,CIBOLA
4185,NM,CIBOLA COUNTY,CIBOLA
4186,NM,COLFAX,COLFAX
4187,NM,COLFAX COUNTY,COLFAX
4188,NM,CREEK,CREEK
4189,NM,CURRY,CURRY
4190,NM,CURRY COUNTY,CURRY
4191,NM,DALLAS ,DALLAS
4192,NM,DE BACA,DE BACA
4193,NM,DE BACA COUNTY,DE BACA
4194,NM,DEBACA,DEBACA
4195,NM,DENVER COUNTY,DENVER
4196,NM,DONA ANA,DONA ANA
4197,NM,DONA ANA COUNTY,DONA ANA
4198,NM,DOUGLAS,DOUGLAS
4199,NM,ECTOR,ECTOR
4200,NM,EDDY,EDDY
4201,NM,EDDY COUNTY,EDDY
4202,NM,EL PASO,EL PASO
4203,NM,ELLIS,ELLIS
4204,NM,FRANKLIN,FRANKLIN
4205,NM,GRANT,GRANT
4206,NM,GRANT COUNTY,GRANT
4207,NM,GUADALUPE,GUADALUPE
4208,NM,GUADALUPE COUNTY,GUADALUPE
4209,NM,GWINNETT,GWINNETT
4210,NM,HARDING,HARDING
4211,NM,HARDING COUNTY,HARDING
4212,NM,HARRIS,HARRIS
4213,NM,HENNEPIN,HENNEPIN
4214,NM,HIDALGO,HIDALGO
4215,NM,HIDALGO COUNTY,HIDALGO
4216,NM,IBERIA,IBERIA
4217,NM,JACKSON,JACKSON
4218,NM,JEFFERSON ,JEFFERSON
4219,NM,KALKASKA,KALKASKA
4220,NM,LA PLATA,LA PLATA
4221,NM,LEA,LEA
4222,NM,LEA COUNTY,LEA
4223,NM,LINCOLN,LINCOLN
4224,NM,LINCOLN COUNTY,LINCOLN
4225,NM,LOS ALAMOS,LOS ALAMOS
4226,NM,LOS ALAMOS COUNTY,LOS ALAMOS
4227,NM,LUNA,LUNA
4228,NM,LUNA COUNTY,LUNA
4229,NM,MARICOPA,MARICOPA
4230,NM,MC KINLEY,MC KINLEY
4231,NM,MCKINLEY,MCKINLEY
4232,NM,MCKINLEY COUNTY,MCKINLEY
4233,NM,MESA,MESA
4234,NM,MIDLAND,MIDLAND
4235,NM,MONTEZUMA,MONTEZUMA
4236,NM,MONTROSE,MONTROSE
4237,NM,MORA,MORA
4238,NM,MULTNOMAH,MULTNOMAH
4239,NM,NM025LEA,NM025LEA
4240,NM,NUECES,NUECES
4241,NM,OKLAHOMA,OKLAHOMA
4242,NM,ORANGE ,ORANGE
4243,NM,OTERO,OTERO
4244,NM,OTERO COUNTY,OTERO
4245,NM,PIMA,PIMA
4246,NM,PORTABLE SOURCE,PORTABLE SOURCE
4247,NM,PUEBLO,PUEBLO
4248,NM,QUAY,QUAY
4249,NM,QUAY COUNTY,QUAY
4250,NM,RANDOLPH,RANDOLPH
4251,NM,RIO ARRIBA,RIO ARRIBA
4252,NM,RIO ARRIBA COUNTY,RIO ARRIBA
4253,NM,RIVERSIDE,RIVERSIDE
4254,NM,ROOSEVELT,ROOSEVELT
4255,NM,ROOSEVELT COUNTY,ROOSEVELT
4256,NM,SALT LAKE,SALT LAKE
4257,NM,SAN DIEGO,SAN DIEGO
4258,NM,SAN JUAN,SAN JUAN
4259,NM,SAN JUAN - NM,SAN JUAN - NM
4260,NM,SAN JUAN COUNTY,SAN JUAN
4261,NM,SAN MIGUEL,SAN MIGUEL
4262,NM,SAN MIGUEL COUNTY,SAN MIGUEL
4263,NM,SANDOVAL,SANDOVAL
4264,NM,SANDOVAL COUNTY,SANDOVAL
4265,NM,SANTA FE,SANTA FE
4266,NM,SANTA FE COUNTY,SANTA FE
4267,NM,SIERRA,SIERRA
4268,NM,SIERRA COUNTY,SIERRA
4269,NM,SOCCORO,SOCCORO
4270,NM,SOCORRO,SOCORRO
4271,NM,SOCORRO COUNTY,SOCORRO
4272,NM,TAOS,TAOS
4273,NM,TAOS COUNTY,TAOS
4274,NM,TARRANT,TARRANT
4275,NM,TORRANCE,TORRANCE
4276,NM,TORRANCE COUNTY,TORRANCE
4277,NM,TULSA,TULSA
4278,NM,UNION,UNION
4279,NM,UNION COUNTY,UNION
4280,NM,VALENCIA,VALENCIA
4281,NM,VALENCIA COUNTY,VALENCIA
4282,NN,APACHE - AZ,APACHE - AZ
4283,NN,COCONINO - AZ,COCONINO - AZ
4284,NN,COCONINO COUNTY,COCONINO
4285,NN,MCKINLEY - NM,MCKINLEY - NM
4286,NN,NAVAJO - AZ,NAVAJO - AZ
4287,NN,NAVAJO NATION,NAVAJO NATION
4288,NN,OUT-OF-STATE,OUT-OF-STATE
4289,NN,SAN JUAN - NM,SAN JUAN - NM
4290,NV,CARSON,CARSON
4291,NV,CARSON CITY,CARSON
4292,NV,CARSON CITY (CITY),CARSON
4293,NV,CHURCHILL,CHURCHILL
4294,NV,CHURCHILL COUNTY,CHURCHILL
4295,NV,CLARK,CLARK
4296,NV,CLARK COUNTY,CLARK
4297,NV,DOUGLAS,DOUGLAS
4298,NV,DOUGLAS COUNTY,DOUGLAS
4299,NV,EL DORADO COUNTY,EL DORADO
4300,NV,ELKO,ELKO
4301,NV,ELKO COUNTY,ELKO
4302,NV,ERIE,ERIE
4303,NV,ESMERALDA,ESMERALDA
4304,NV,ESMERALDA COUNTY,ESMERALDA
4305,NV,EUREKA,EUREKA
4306,NV,EUREKA COUNTY,EUREKA
4307,NV,HUMBOLDT,HUMBOLDT
4308,NV,HUMBOLDT COUNTY,HUMBOLDT
4309,NV,LANDER,LANDER
4310,NV,LANDER COUNTY,LANDER
4311,NV,LINCOLN,LINCOLN
4312,NV,LINCOLN COUNTY,LINCOLN
4313,NV,LIVINGSTON,LIVINGSTON
4314,NV,LYON,LYON
4315,NV,LYON COUNTY,LYON
4316,NV,MINERAL,MINERAL
4317,NV,MINERAL COUNTY,MINERAL
4318,NV,NYE,NYE
4319,NV,NYE COUNTY,NYE
4320,NV,ONONDAGA COUNTY,ONONDAGA
4321,NV,OUT-OF-STATE,OUT-OF-STATE
4322,NV,PERSHING,PERSHING
4323,NV,PERSHING COUNTY,PERSHING
4324,NV,STOREY,STOREY
4325,NV,STOREY COUNTY,STOREY
4326,NV,WASHOE,WASHOE
4327,NV,WASHOE COUNTY,WASHOE
4328,NV,WHITE PINE,WHITE PINE
4329,NV,WHITE PINE COUNTY,WHITE PINE
4330,NY,03SUFFOLK,03SUFFOLK
4331,NY,ALBANY,ALBANY
4332,NY,ALBANY COUNTY,ALBANY
4333,NY,ALLEGANY,ALLEGANY
4334,NY,ALLEGANY COUNTY,ALLEGANY
4335,NY,ARLINGTON,ARLINGTON
4336,NY,BRONX,BRONX
4337,NY,BRONX COUNTY,BRONX
4338,NY,BROOME,BROOME
4339,NY,BROOME COUNTY,BROOME
4340,NY,CATTARAUGUS,CATTARAUGUS
4341,NY,CATTARAUGUS COUNTY,CATTARAUGUS
4342,NY,CAYUGA,CAYUGA
4343,NY,CAYUGA COUNTY,CAYUGA
4344,NY,CHAUTAUQUA,CHAUTAUQUA
4345,NY,CHAUTAUQUA COUNTY,CHAUTAUQUA
4346,NY,CHEMUNG,CHEMUNG
4347,NY,CHEMUNG COUNTY,CHEMUNG
4348,NY,CHENANGO,CHENANGO
4349,NY,CHENANGO COUNTY,CHENANGO
4350,NY,CLARK COUNTY,CLARK
4351,NY,CLINTON,CLINTON
4352,NY,CLINTON COUNTY,CLINTON
4353,NY,COLUMBIA,COLUMBIA
4354,NY,COLUMBIA COUNTY,COLUMBIA
4355,NY,CORTLAND,CORTLAND
4356,NY,CORTLAND COUNTY,CORTLAND
4357,NY,DELAWARE,DELAWARE
4358,NY,DELAWARE COUNTY,DELAWARE
4359,NY,DUTCHESS,DUTCHESS
4360,NY,DUTCHESS COUNTY,DUTCHESS
4361,NY,ERIE,ERIE
4362,NY,ERIE COUNTY,ERIE
4363,NY,ESSEX,ESSEX
4364,NY,ESSEX COUNTY,ESSEX
4365,NY,FRANKLIN,FRANKLIN
4366,NY,FRANKLIN COUNTY,FRANKLIN
4367,NY,FULTON,FULTON
4368,NY,GENESEE,GENESEE
4369,NY,GENESEE COUNTY,GENESEE
4370,NY,GREENE,GREENE
4371,NY,GREENE COUNTY,GREENE
4372,NY,HAMILTON,HAMILTON
4373,NY,HERKIMER,HERKIMER
4374,NY,HERKIMER COUNTY,HERKIMER
4375,NY,HUDSON ,HUDSON
4376,NY,JEFFERSON,JEFFERSON
4377,NY,JEFFERSON COUNTY,JEFFERSON
4378,NY,KINGS,KINGS
4379,NY,KINGS COUNTY,KINGS
4380,NY,LEWIS,LEWIS
4381,NY,LEWIS COUNTY,LEWIS
4382,NY,LIVINGSTON,LIVINGSTON
4383,NY,LIVINGSTON COUNTY,LIVINGSTON
4384,NY,MADISON,MADISON
4385,NY,MADISON COUNTY,MADISON
4386,NY,MANHATTAN,MANHATTAN
4387,NY,MONROE,MONROE
4388,NY,MONROE COUNTY,MONROE
4389,NY,MONTGOMERY,MONTGOMERY
4390,NY,MONTGOMERY COUNTY,MONTGOMERY
4391,NY,NASSAU,NASSAU
4392,NY,NASSAU COUNTY,NASSAU
4393,NY,NEW YORK,NEW YORK
4394,NY,NEW YORK COUNTY,NEW YORK
4395,NY,NIAGARA,NIAGARA
4396,NY,NIAGARA COUNTY,NIAGARA
4397,NY,ONEIDA,ONEIDA
4398,NY,ONEIDA COUNTY,ONEIDA
4399,NY,ONONDAGA,ONONDAGA
4400,NY,ONONDAGA COUNTY,ONONDAGA
4401,NY,ONTARIO,ONTARIO
4402,NY,ONTARIO COUNTY,ONTARIO
4403,NY,ORANGE,ORANGE
4404,NY,ORANGE COUNTY,ORANGE
4405,NY,ORLEANS,ORLEANS
4406,NY,ORLEANS COUNTY,ORLEANS
4407,NY,OSWEGO,OSWEGO
4408,NY,OSWEGO COUNTY,OSWEGO
4409,NY,OTSEGO,OTSEGO
4410,NY,OTSEGO COUNTY,OTSEGO
4411,NY,OUT-OF-STATE,OUT-OF-STATE
4412,NY,PUTNAM,PUTNAM
4413,NY,QUEENS,QUEENS
4414,NY,QUEENS COUNTY,QUEENS
4415,NY,RENSSELAER,RENSSELAER
4416,NY,RENSSELAER COUNTY,RENSSELAER
4417,NY,RICHMOND,RICHMOND
4418,NY,RICHMOND COUNTY,RICHMOND
4419,NY,ROCKLAND,ROCKLAND
4420,NY,ROCKLAND COUNTY,ROCKLAND
4421,NY,SAINT CROIX,SAINT CROIX
4422,NY,SAINT LAWRENCE,SAINT LAWRENCE
4423,NY,SARASOTA,SARASOTA
4424,NY,SARATOGA,SARATOGA
4425,NY,SARATOGA COUNTY,SARATOGA
4426,NY,SCHENECTADY,SCHENECTADY
4427,NY,SCHENECTADY COUNTY,SCHENECTADY
4428,NY,SCHOHARIE,SCHOHARIE
4429,NY,SCHUYLER,SCHUYLER
4430,NY,SCHUYLER COUNTY,SCHUYLER
4431,NY,SENECA,SENECA
4432,NY,SENECA COUNTY,SENECA
4433,NY,ST LAWRENCE,ST LAWRENCE
4434,NY,ST. LAWRENCE,ST. LAWRENCE
4435,NY,ST. LAWRENCE COUNTY,ST. LAWRENCE
4436,NY,STEUBEN,STEUBEN
4437,NY,STEUBEN COUNTY,STEUBEN
4438,NY,SUFFOLK,SUFFOLK
4439,NY,SUFFOLK COUNTY,SUFFOLK
4440,NY,SULLIVAN,SULLIVAN
4441,NY,SULLIVAN COUNTY,SULLIVAN
4442,NY,SUSSEX,SUSSEX
4443,NY,TIOGA,TIOGA
4444,NY,TIOGA COUNTY,TIOGA
4445,NY,TOMPKINS,TOMPKINS
4446,NY,TOMPKINS COUNTY,TOMPKINS
4447,NY,ULSTER,ULSTER
4448,NY,ULSTER COUNTY,ULSTER
4449,NY,UNDETERMINED,UNDETERMINED
4450,NY,WARREN,WARREN
4451,NY,WARREN COUNTY,WARREN
4452,NY,WASHINGTON,WASHINGTON
4453,NY,WASHINGTON COUNTY,WASHINGTON
4454,NY,WAYNE,WAYNE
4455,NY,WAYNE COUNTY,WAYNE
4456,NY,WESTCHESTER,WESTCHESTER
4457,NY,WESTCHESTER COUNTY,WESTCHESTER
4458,NY,WYOMING,WYOMING
4459,NY,WYOMING COUNTY,WYOMING
4460,NY,YATES,YATES
4461,NY,YATES COUNTY,YATES
4462,OH,ADAMS,ADAMS
4463,OH,ALLEGHENY COUNTY,ALLEGHENY
4464,OH,ALLEN,ALLEN
4465,OH,ALLEN COUNTY,ALLEN
4466,OH,ASHLAND,ASHLAND
4467,OH,ASHLAND COUNTY,ASHLAND
4468,OH,ASHTABULA ,ASHTABULA
4469,OH,ASHTABULA COUNTY,ASHTABULA
4470,OH,ATHENS,ATHENS
4471,OH,ATHENS COUNTY,ATHENS
4472,OH,AUGLAIZE,AUGLAIZE
4473,OH,AUGLAIZE COUNTY,AUGLAIZE
4474,OH,BELMONT,BELMONT
4475,OH,BELMONT COUNTY,BELMONT
4476,OH,BROWN,BROWN
4477,OH,BROWN COUNTY,BROWN
4478,OH,BUTLER,BUTLER
4479,OH,BUTLER COUNTY,BUTLER
4480,OH,CABELL COUNTY,CABELL
4481,OH,CARROLL,CARROLL
4482,OH,CARROLL COUNTY,CARROLL
4483,OH,CHAMPAIGN,CHAMPAIGN
4484,OH,CHAMPAIGN COUNTY,CHAMPAIGN
4485,OH,CLARK,CLARK
4486,OH,CLARK COUNTY,CLARK
4487,OH,CLERMONT,CLERMONT
4488,OH,CLERMONT COUNTY,CLERMONT
4489,OH,CLINTON,CLINTON
4490,OH,CLINTON COUNTY,CLINTON
4491,OH,COLUMBIANA,COLUMBIANA
4492,OH,COLUMBIANA COUNTY,COLUMBIANA
4493,OH,COSHOCTON,COSHOCTON
4494,OH,COSHOCTON COUNTY,COSHOCTON
4495,OH,CRAWFORD,CRAWFORD
4496,OH,CRAWFORD COUNTY,CRAWFORD
4497,OH,CUYAHOGA,CUYAHOGA
4498,OH,CUYAHOGA COUNTY,CUYAHOGA
4499,OH,DANE,DANE
4500,OH,DARKE,DARKE
4501,OH,DARKE COUNTY,DARKE
4502,OH,DEFIANCE,DEFIANCE
4503,OH,DEFIANCE COUNTY,DEFIANCE
4504,OH,DELAWARE,DELAWARE
4505,OH,DELAWARE COUNTY,DELAWARE
4506,OH,ERIE,ERIE
4507,OH,ERIE COUNTY,ERIE
4508,OH,FAIRFIELD,FAIRFIELD
4509,OH,FAIRFIELD COUNTY,FAIRFIELD
4510,OH,FAYETTE,FAYETTE
4511,OH,FAYETTE COUNTY,FAYETTE
4512,OH,FRANKLIN,FRANKLIN
4513,OH,FRANKLIN COUNTY,FRANKLIN
4514,OH,FULTON,FULTON
4515,OH,FULTON COUNTY,FULTON
4516,OH,GALLIA,GALLIA
4517,OH,GALLIA COUNTY,GALLIA
4518,OH,GEAUGA,GEAUGA
4519,OH,GEAUGA COUNTY,GEAUGA
4520,OH,GENESEE COUNTY,GENESEE
4521,OH,GREENE,GREENE
4522,OH,GREENE COUNTY,GREENE
4523,OH,GUERNSEY,GUERNSEY
4524,OH,GUERNSEY COUNTY,GUERNSEY
4525,OH,HAMILTON,HAMILTON
4526,OH,HAMILTON COUNTY,HAMILTON
4527,OH,HANCOCK,HANCOCK
4528,OH,HANCOCK COUNTY,HANCOCK
4529,OH,HARDIN,HARDIN
4530,OH,HARDIN COUNTY,HARDIN
4531,OH,HARRIS,HARRIS
4532,OH,HARRISON,HARRISON
4533,OH,HARRISON COUNTY,HARRISON
4534,OH,HENRY,HENRY
4535,OH,HENRY COUNTY,HENRY
4536,OH,HIGHLAND,HIGHLAND
4537,OH,HIGHLAND COUNTY,HIGHLAND
4538,OH,HOCKING,HOCKING
4539,OH,HOCKING COUNTY,HOCKING
4540,OH,HOLMES,HOLMES
4541,OH,HOLMES COUNTY,HOLMES
4542,OH,HURON,HURON
4543,OH,HURON COUNTY,HURON
4544,OH,JACKSON,JACKSON
4545,OH,JACKSON COUNTY,JACKSON
4546,OH,JEFFERSON ,JEFFERSON
4547,OH,JEFFERSON COUNTY,JEFFERSON
4548,OH,KNOX,KNOX
4549,OH,KNOX COUNTY,KNOX
4550,OH,LAKE,LAKE
4551,OH,LAKE COUNTY,LAKE
4552,OH,LAWRENCE,LAWRENCE
4553,OH,LAWRENCE COUNTY,LAWRENCE
4554,OH,LICKING,LICKING
4555,OH,LICKING COUNTY,LICKING
4556,OH,LOGAN,LOGAN
4557,OH,LOGAN COUNTY,LOGAN
4558,OH,LORAIN,LORAIN
4559,OH,LORAIN COUNTY,LORAIN
4560,OH,LUCAS,LUCAS
4561,OH,LUCAS COUNTY,LUCAS
4562,OH,MADISON,MADISON
4563,OH,MADISON COUNTY,MADISON
4564,OH,MAHONING,MAHONING
4565,OH,MAHONING COUNTY,MAHONING
4566,OH,MARION,MARION
4567,OH,MARION COUNTY,MARION
4568,OH,MARSHALL,MARSHALL
4569,OH,MEDINA,MEDINA
4570,OH,MEDINA COUNTY,MEDINA
4571,OH,MEIGS,MEIGS
4572,OH,MEIGS COUNTY,MEIGS
4573,OH,MERCER,MERCER
4574,OH,MERCER COUNTY,MERCER
4575,OH,MIAMI,MIAMI
4576,OH,MIAMI COUNTY,MIAMI
4577,OH,MONONGALIA,MONONGALIA
4578,OH,MONROE,MONROE
4579,OH,MONROE COUNTY,MONROE
4580,OH,MONTGOMERY,MONTGOMERY
4581,OH,MONTGOMERY COUNTY,MONTGOMERY
4582,OH,MORGAN,MORGAN
4583,OH,MORGAN COUNTY,MORGAN
4584,OH,MORROW,MORROW
4585,OH,MORROW COUNTY,MORROW
4586,OH,MUSKINGUM,MUSKINGUM
4587,OH,MUSKINGUM COUNTY,MUSKINGUM
4588,OH,NOBLE,NOBLE
4589,OH,NOBLE COUNTY,NOBLE
4590,OH,OTTAWA,OTTAWA
4591,OH,OTTAWA COUNTY,OTTAWA
4592,OH,OUT-OF-STATE,OUT-OF-STATE
4593,OH,PAULDING,PAULDING
4594,OH,PERRY,PERRY
4595,OH,PERRY COUNTY,PERRY
4596,OH,PICKAWAY,PICKAWAY
4597,OH,PICKAWAY COUNTY,PICKAWAY
4598,OH,PIKE,PIKE
4599,OH,PIKE COUNTY,PIKE
4600,OH,PORTABLE SOURCE,PORTABLE SOURCE
4601,OH,PORTAGE,PORTAGE
4602,OH,PORTAGE COUNTY,PORTAGE
4603,OH,PREBLE,PREBLE
4604,OH,PREBLE COUNTY,PREBLE
4605,OH,PUTNAM,PUTNAM
4606,OH,PUTNAM COUNTY,PUTNAM
4607,OH,RICHLAND,RICHLAND
4608,OH,RICHLAND COUNTY,RICHLAND
4609,OH,ROSS,ROSS
4610,OH,ROSS COUNTY,ROSS
4611,OH,SANDUSKY,SANDUSKY
4612,OH,SANDUSKY COUNTY,SANDUSKY
4613,OH,SCIOTO,SCIOTO
4614,OH,SCIOTO COUNTY,SCIOTO
4615,OH,SENECA,SENECA
4616,OH,SENECA COUNTY,SENECA
4617,OH,SHELBY,SHELBY
4618,OH,SHELBY COUNTY,SHELBY
4619,OH,STARK,STARK
4620,OH,STARK COUNTY,STARK
4621,OH,SUMMIT,SUMMIT
4622,OH,SUMMIT COUNTY,SUMMIT
4623,OH,TRUMBULL,TRUMBULL
4624,OH,TRUMBULL COUNTY,TRUMBULL
4625,OH,TUSCARAWAS ,TUSCARAWAS
4626,OH,TUSCARAWAS COUNTY,TUSCARAWAS
4627,OH,UNION,UNION
4628,OH,UNION COUNTY,UNION
4629,OH,VAN WERT,VAN WERT
4630,OH,VAN WERT COUNTY,VAN WERT
4631,OH,VINTON,VINTON
4632,OH,VINTON COUNTY,VINTON
4633,OH,WARREN,WARREN
4634,OH,WARREN COUNTY,WARREN
4635,OH,WASHINGTON,WASHINGTON
4636,OH,WASHINGTON COUNTY,WASHINGTON
4637,OH,WASHTENAW COUNTY,WASHTENAW
4638,OH,WAYNE,WAYNE
4639,OH,WAYNE COUNTY,WAYNE
4640,OH,WETZEL ,WETZEL
4641,OH,WHISKEY ISLAND,WHISKEY ISLAND
4642,OH,WILLIAMS,WILLIAMS
4643,OH,WILLIAMS COUNTY,WILLIAMS
4644,OH,WOOD,WOOD
4645,OH,WOOD COUNTY,WOOD
4646,OH,WYANDOT,WYANDOT
4647,OH,WYANDOT COUNTY,WYANDOT
4648,OK,ADAIR,ADAIR
4649,OK,ADAIR COUNTY,ADAIR
4650,OK,ALFALFA,ALFALFA
4651,OK,ALFALFA COUNTY,ALFALFA
4652,OK,ARAPAHOE ,ARAPAHOE
4653,OK,ASCENSION ,ASCENSION
4654,OK,ATOKA,ATOKA
4655,OK,ATOKA COUNTY,ATOKA
4656,OK,B,B
4657,OK,BEAVER,BEAVER
4658,OK,BEAVER COUNTY,BEAVER
4659,OK,BECKHAM,BECKHAM
4660,OK,BECKHAM COUNTY,BECKHAM
4661,OK,BLAINE,BLAINE
4662,OK,BLAINE COUNTY,BLAINE
4663,OK,BRYAN,BRYAN
4664,OK,BRYAN COUNTY,BRYAN
4665,OK,CADDO ,CADDO
4666,OK,CADDO COUNTY,CADDO
4667,OK,CANADIAN,CANADIAN
4668,OK,CANADIAN COUNTY,CANADIAN
4669,OK,CARTER,CARTER
4670,OK,CARTER COUNTY,CARTER
4671,OK,CHEROKEE,CHEROKEE
4672,OK,CHEROKEE COUNTY,CHEROKEE
4673,OK,CHOCTAW,CHOCTAW
4674,OK,CHOCTAW COUNTY,CHOCTAW
4675,OK,CIMARRON,CIMARRON
4676,OK,CLEAVLAND,CLEAVLAND
4677,OK,CLEVELAND,CLEVELAND
4678,OK,CLEVELAND COUNTY,CLEVELAND
4679,OK,COAL,COAL
4680,OK,COAL COUNTY,COAL
4681,OK,COMANCHE,COMANCHE
4682,OK,COMANCHE COUNTY,COMANCHE
4683,OK,COOKE,COOKE
4684,OK,COTTON,COTTON
4685,OK,COTTON COUNTY,COTTON
4686,OK,CRAIG,CRAIG
4687,OK,CRAIG COUNTY,CRAIG
4688,OK,CREEK,CREEK
4689,OK,CREEK COUNTY,CREEK
4690,OK,CUSTER ,CUSTER
4691,OK,CUSTER COUNTY,CUSTER
4692,OK,DELAWARE,DELAWARE
4693,OK,DELAWARE COUNTY,DELAWARE
4694,OK,DENVER ,DENVER
4695,OK,DEWEY ,DEWEY
4696,OK,DEWEY COUNTY,DEWEY
4697,OK,ELLIS,ELLIS
4698,OK,ELLIS COUNTY,ELLIS
4699,OK,GARFIELD,GARFIELD
4700,OK,GARFIELD COUNTY,GARFIELD
4701,OK,GARVIN ,GARVIN
4702,OK,GARVIN COUNTY,GARVIN
4703,OK,GRADY,GRADY
4704,OK,GRADY COUNTY,GRADY
4705,OK,GRANT,GRANT
4706,OK,GRANT COUNTY,GRANT
4707,OK,GREER,GREER
4708,OK,GREER COUNTY,GREER
4709,OK,HARDING,HARDING
4710,OK,HARMON,HARMON
4711,OK,HARMON COUNTY,HARMON
4712,OK,HARPER,HARPER
4713,OK,HARPER COUNTY,HARPER
4714,OK,HARRIS,HARRIS
4715,OK,HARRIS COUNTY,HARRIS
4716,OK,HASKELL,HASKELL
4717,OK,HASKELL COUNTY,HASKELL
4718,OK,HUGHES,HUGHES
4719,OK,HUGHES COUNTY,HUGHES
4720,OK,JACKSON,JACKSON
4721,OK,JACKSON COUNTY,JACKSON
4722,OK,JEFFERSON,JEFFERSON
4723,OK,JEFFERSON COUNTY,JEFFERSON
4724,OK,JOHNSTON,JOHNSTON
4725,OK,JOHNSTON COUNTY,JOHNSTON
4726,OK,KAY,KAY
4727,OK,KAY COUNTY,KAY
4728,OK,KINGFISHER ,KINGFISHER
4729,OK,KINGFISHER COUNTY,KINGFISHER
4730,OK,KIOWA,KIOWA
4731,OK,KIOWA COUNTY,KIOWA
4732,OK,LATIMER,LATIMER
4733,OK,LATIMER COUNTY,LATIMER
4734,OK,LE FLORE,LE FLORE
4735,OK,LE FLORE COUNTY,LE FLORE
4736,OK,LEFLORE,LEFLORE
4737,OK,LINCOLN,LINCOLN
4738,OK,LINCOLN COUNTY,LINCOLN
4739,OK,LOGAN,LOGAN
4740,OK,LOGAN COUNTY,LOGAN
4741,OK,LOVE,LOVE
4742,OK,LOVE COUNTY,LOVE
4743,OK,MAJOR,MAJOR
4744,OK,MAJOR COUNTY,MAJOR
4745,OK,MARSHALL,MARSHALL
4746,OK,MARSHALL COUNTY,MARSHALL
4747,OK,MAYES,MAYES
4748,OK,MAYES COUNTY,MAYES
4749,OK,MC CLAIN,MC CLAIN
4750,OK,MC CURTAIN,MC CURTAIN
4751,OK,MC INTOSH,MC INTOSH
4752,OK,MCCLAIN ,MCCLAIN
4753,OK,MCCLAIN COUNTY,MCCLAIN
4754,OK,MCCURTAIN,MCCURTAIN
4755,OK,MCCURTAIN COUNTY,MCCURTAIN
4756,OK,MCINTOSH,MCINTOSH
4757,OK,MCINTOSH COUNTY,MCINTOSH
4758,OK,MURRAY,MURRAY
4759,OK,MURRAY COUNTY,MURRAY
4760,OK,MUSKOGEE,MUSKOGEE
4761,OK,MUSKOGEE COUNTY,MUSKOGEE
4762,OK,NOBLE,NOBLE
4763,OK,NOBLE COUNTY,NOBLE
4764,OK,NOWATA,NOWATA
4765,OK,NOWATA COUNTY,NOWATA
4766,OK,OK,OK
4767,OK,OKFUSKEE,OKFUSKEE
4768,OK,OKFUSKEE COUNTY,OKFUSKEE
4769,OK,OKLAHOMA,OKLAHOMA
4770,OK,OKLAHOMA COUNTY,OKLAHOMA
4771,OK,OKMULGEE,OKMULGEE
4772,OK,OKMULGEE COUNTY,OKMULGEE
4773,OK,OSAGE,OSAGE
4774,OK,OSAGE COUNTY,OSAGE
4775,OK,OTTAWA,OTTAWA
4776,OK,OTTAWA COUNTY,OTTAWA
4777,OK,PAWNEE,PAWNEE
4778,OK,PAWNEE COUNTY,PAWNEE
4779,OK,PAYNE,PAYNE
4780,OK,PAYNE COUNTY,PAYNE
4781,OK,PITTSBURG ,PITTSBURG
4782,OK,PITTSBURG COUNTY,PITTSBURG
4783,OK,PONTOTOC,PONTOTOC
4784,OK,PONTOTOC COUNTY,PONTOTOC
4785,OK,PORTABLE SOURCE,PORTABLE SOURCE
4786,OK,POTTAWATOMIE ,POTTAWATOMIE
4787,OK,POTTAWATOMIE COUNTY,POTTAWATOMIE
4788,OK,PUSHMATAHA,PUSHMATAHA
4789,OK,PUSHMATAHA COUNTY,PUSHMATAHA
4790,OK,ROGER MILLS,ROGER MILLS
4791,OK,ROGER MILLS COUNTY,ROGER MILLS
4792,OK,ROGERS,ROGERS
4793,OK,ROGERS COUNTY,ROGERS
